10383291	40.72211	-73.80908	30	Queens	Flushing	1	f	1	0.0
10385262	40.78923	-73.96802	135	Manhattan	Upper West Side	2	f	1	80.0
10386341	40.69507	-73.94332	125	Brooklyn	Bedford-Stuyvesant	1	t	2	97.0
10386831	40.68444	-73.98847	62	Brooklyn	Gowanus	2	f	1	80.0
10386936	40.71141	-73.95155	2	Brooklyn	Williamsburg	1	f	1	80.0
10387839	40.71436	-73.95445	0	Brooklyn	Williamsburg	1	f	2	96.0
10388512	40.69317	-73.82527	50	Queens	Richmond Hill	8	f	1	96.0
10390252	40.65003	-73.96	80	Brooklyn	Flatbush	1	f	1	0.0
10390256	40.73144	-73.98355	75	Manhattan	East Village	1	f	1	0.0
10390481	40.67778	-73.96091	60	Brooklyn	Crown Heights	1	f	1	100.0
10390902	40.70526	-73.91964	75	Brooklyn	Bushwick	1	f	1	0.0
10393619	40.66386	-73.93876	65	Brooklyn	Crown Heights	3	f	2	77.0
10401534	40.73013	-74.00172	80	Manhattan	Greenwich Village	1	f	1	0.0
10403070	40.69414	-73.94723	130	Brooklyn	Bedford-Stuyvesant	2	f	1	100.0
10403199	40.71863	-73.94528	333	Brooklyn	Williamsburg	1	f	1	0.0
10403231	40.73968	-73.99693	120	Manhattan	Chelsea	1	f	1	0.0
10403667	40.74796	-73.97018	144	Manhattan	Murray Hill	1	f	1	0.0
10403922	40.67991	-73.98368	149	Brooklyn	Gowanus	8	f	1	84.0
10405694	40.68413	-73.90731	150	Brooklyn	Bushwick	1	f	4	96.0
